25,264
31,209
14,322
25,262
26,251
22,290
24,267
21,308
29,225
23,285
27,278
27,242
18,354
22,292
31,207
31,209
30,214
22,301
29,223
39,166
28,235
40,163
17,270
24,274
14,322
26,246
25,264
28,230
32,200
19,347
33,198
29,221
28,230
13,344
29,225
26,246
21,310
27,281
16,407
22,290
17,267
11,411
23,281
23,283
16,414
17,393
22,292
21,315
38,170
21,310
29,225
34,191
31,209
31,207
20,327
31,212
31,212
32,200
22,290
25,264
19,336
18,368
25,258
22,297
28,235
31,209
29,225
22,292
26,294
33,196
25,258
18,352
21,308
24,267
40,163
25,258
29,223
17,269
16,288
37,177
34,191
31,207
29,225
22,301
23,278
26,246
17,264
25,255
22,297
18,354
23,285
21,308
22,294
17,382
23,283
28,232
34,191
29,225
17,380
30,218
17,380
26,253
26,251
16,409
15,437
21,306
31,207
30,214
30,218
31,209
27,237
29,223
19,338
22,297
18,254
21,304
18,361
36,179
28,235
39,197
23,288
25,262
19,347
36,179
25,255
25,255
24,269
29,221
23,281
11,411
24,267
34,189
28,232
36,179
25,255
14,315
18,368
16,407
25,260
22,294
25,258
29,228
39,168
25,255
25,260
40,163
17,272
25,258
23,281
35,186
37,175
23,283
33,230
38,173
35,184
36,179
26,248
17,380
37,177
19,334
18,359
20,327
26,246
16,419
22,299
17,380
21,306
30,218
27,244
22,297
42,181
20,230
16,288
18,250
42,156
18,370
33,230
28,230
32,202
32,200
21,310
22,290
28,235
36,179
19,237
37,175
23,285
34,193
12,362
41,186
33,196
35,184
29,223
17,373
35,184
26,248
28,232
29,225
16,277
28,232
41,159
21,310
30,216
28,275
19,338
21,315
15,294
25,260
34,189
40,163
24,271
31,212
22,294
32,205
23,281
17,377
33,196
29,225
22,292
33,196
21,315
20,320
26,246
22,290
36,179
30,214
30,214
12,362
13,354
34,191
25,264
28,235
18,363
18,352
19,336
28,235
22,294
32,200
36,182
29,228
42,184
37,175
19,350
30,216
21,308
26,246
25,264
16,407
50,129
21,304
20,222
25,265
41,159
26,253
15,294
27,237
33,196
36,179
35,184
31,212
18,356
39,197
34,193
20,320
33,196
32,200
22,292
28,230
27,244
31,209
34,193
33,196
25,260
45,145
39,166
26,253
47,138
20,230
26,253
39,168
25,258
12,362
22,297
24,276
13,344
30,216
27,239
24,276
44,147
18,366
22,292
29,228
26,251
25,260
28,235
35,184
18,354
28,232
34,189
17,380
26,253
32,200
29,228
44,147
31,212
23,288
18,361
18,368
22,294
24,267
37,177
35,184
27,237
31,212
18,354
24,276
20,331
34,191
18,359
17,373
24,271
35,184
25,260
18,251
28,230
18,356
29,221
30,216
17,380
25,262
19,347
34,189
27,165
30,214
36,179
27,239
27,244
20,329
26,248
19,338
19,340
22,297
25,260
22,294
15,432
42,156
19,340
28,230
28,235
24,271
47,138
33,196
24,274
28,235
33,196
25,260
29,221
28,230
21,306
45,145
35,186
28,232
16,402
23,281
40,161
24,274
26,253
34,191
16,277
25,264
59,110
23,278
25,262
14,334
26,253
17,384
24,269
26,251
19,334
31,207
26,246
35,184
33,198
22,294
30,214
26,251
35,186
23,285
22,301
22,292
22,290
29,223
33,198
24,274
22,292
17,393
36,179
34,193
31,207
31,207
20,320
23,278
24,271
27,239
29,228
20,317
26,251
16,290
37,175
25,255
31,209
19,343
25,262
27,239
39,166
30,216
23,285
31,212
29,228
34,189
15,294
35,184
36,182
17,389
18,363
20,317
11,413
17,380
31,209
14,331
20,324
19,345
23,285
26,246
26,248
35,184
29,221
17,393
23,283
33,196
29,225
28,230
34,191
34,189
33,198
29,221
20,229
25,258
27,170
14,320
37,177
33,198
31,209
32,202
18,354
25,258
23,278
23,281
29,225
18,366
17,380
31,209
32,200
33,196
24,267
28,230
14,315
13,360
26,253
28,162
27,239
17,259
28,232
21,306
20,329
21,304
36,179
31,207
20,317
36,182
27,242
29,221
33,198
32,205
15,294
20,317
24,274
26,253
27,242
26,246
30,218
39,168
27,244
18,250
34,191
33,196
28,235
34,224
14,318
27,237
26,248
25,260
17,380
33,198
24,274
27,281
20,317
25,264
25,260
25,262
13,344
24,271
16,285
28,230
40,161
29,267
32,202
26,251
26,251
44,147
22,297
28,230
33,198
31,207
35,184
34,193
22,301
29,221
30,218
22,297
33,198
27,244
18,254
22,294
24,274
19,340
26,251
20,320
34,193
31,209
15,294
15,421
34,193
13,342
24,271
27,165
22,292
41,159
36,182
13,344
31,209
29,228
18,366
24,276
24,269
22,299
24,267
26,251
27,237
31,212
28,235
34,189
35,184
18,368
17,259
31,209
33,198
21,308
30,216
34,189
27,237
21,306
32,205
20,324
18,356
18,361
22,299
37,175
27,244
29,225
16,396
34,189
20,317
32,200
27,244
24,267
24,271
31,207
27,244
27,244
20,224
26,246
26,246
34,189
37,177
24,267
39,168
34,189
21,308
25,258
16,278
27,244
17,386
34,191
24,276
22,292
33,196
19,340
20,317
16,414
29,221
25,264
33,196
22,301
27,244
25,262
24,276
24,276
16,285
27,242
17,393
39,194
30,216
31,209
13,344
28,232
29,225
34,193
41,186
27,242
36,179
25,255
30,218
15,435
31,207
45,145
14,334
29,225
22,292
27,286
31,209
16,409
24,276
25,258
20,329
18,354
26,248
15,435
22,292
27,237
16,285
19,340
22,294
17,389
24,271
59,110
37,177
35,184
27,242
20,317
31,207
33,198
27,237
19,340
20,320
36,213
21,306
37,177
34,224
25,255
34,191
20,317
20,317
17,380
25,258
23,278
29,221
23,281
19,334
23,285
28,235
29,221
22,294
32,205
21,306
26,253
37,177
36,179
36,179
22,292
26,248
26,248
37,177
27,242
25,260
16,280
20,317
20,324
20,317
34,191
18,354
38,172
37,177
26,251
39,168
20,322
17,264
23,283
17,382
20,230
13,346
29,228
29,223
29,223
22,297
24,274
32,200
34,191
30,216
37,175
12,362
15,432
28,230
17,380
25,258
22,292
31,209
27,237
36,182
22,290
20,317
23,281
37,175
25,264
17,270
22,292
17,380
30,216
52,124
18,356
21,310
31,207
21,308
20,317
29,225
16,414
